date,genotype,food,cond,cue,plateID,animal,response.time,pir,group,paralyzed,TA,data_type
2019_04_17,N2,OP50,Tyr+TA,oct_1.0,195,3461,1.1,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,OP50,Tyr+TA,oct_1.0,195,3462,3.7,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,OP50,Tyr+TA,oct_1.0,195,3463,4.1,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3465,2.8,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3466,6.9,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3467,10.2,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3468,5.8,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3469,5.1,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3470,2.1,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3471,0.9,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3472,6.1,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3473,6.3,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3475,2,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3476,7.1,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3477,6.3,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3478,3.9,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3479,3.5,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3480,7.2,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3481,4.8,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3482,3.4,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39,Tyr+TA,oct_1.0,196,3483,1.3,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3482,3.4,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3483,2.1,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3484,7,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3485,8.9,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3486,9.3,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3487,5.3,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3488,2.8,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3489,3.3,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3490,3.8,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3491,1.4,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3492,4.7,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3493,3.6,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3494,3.8,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3495,1.3,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3496,1.2,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3497,7.7,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3498,7.2,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3499,2,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3500,8.2,NA,NA,non-paralyzed,4,raw
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,197,3501,1.5,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3502,0.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3503,0.7,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3504,2.6,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3505,1.2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3506,0.7,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3507,1.2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3508,1,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3509,1.4,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3510,0.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3511,0.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3512,1.2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3513,1.7,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3514,1.3,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3515,1,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3516,1.2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3517,1.7,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3518,1.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3519,0.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyrosine,oct_1.0,198,3520,1,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3521,1.3,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3522,5,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3523,10.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3524,5.8,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3525,6.4,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3526,7.4,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3527,2.1,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3528,4,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3529,3.5,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3530,5.5,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3531,7.3,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3532,3.5,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3533,2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3534,5.6,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3535,7.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3536,6.5,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3537,3.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3538,4.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39,Tyrosine,oct_1.0,199,3539,3.2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3540,2.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3541,2.3,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3542,7.2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3543,2.7,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3544,4.1,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3545,5.2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3546,1.5,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3547,3.2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3548,1.3,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3549,3.5,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3551,2.5,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3552,1.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3554,5.7,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3555,2.2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3556,0.9,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3557,6.5,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,200,3558,2,NA,NA,non-paralyzed,0,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3559,1.5,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3560,2.3,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3561,2.9,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3562,1.5,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3563,0.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3564,1,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3565,1.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3566,1.2,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3567,2.2,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3568,2.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3569,2.6,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3570,1.8,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3571,1.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3572,0.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3573,1.9,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3574,1.2,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3575,3.8,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3576,1.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,OP50,Tyr+TA,oct_1.0,201,3577,1,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3578,5.4,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3579,0.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3580,2.5,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3581,2,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3582,9.5,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3583,2.9,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3584,1.3,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3586,3,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3587,5.6,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3588,1.4,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3589,2.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3590,1,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3591,2,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3592,1.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3593,1.4,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3594,6.8,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3595,5.9,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39,Tyr+TA,oct_1.0,202,3596,3.2,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3597,1.4,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3598,3,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3599,2.5,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3600,6.8,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3601,1.8,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3602,1.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3603,6.8,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3604,1.1,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3605,1.4,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3606,2.9,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3607,2.3,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3608,2.1,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3609,1,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3610,3.6,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3611,0.7,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3612,4.3,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3613,3.5,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3614,2.2,NA,NA,non-paralyzed,4,raw
2019_04_23,N2,JUb39; tdcDel::cmR delAADC,Tyr+TA,oct_1.0,203,3615,2.2,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3616,1.7,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3617,0.9,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3618,0.8,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3619,3.2,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3620,0.9,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3621,5.9,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3622,2.1,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3623,1.6,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3624,1.5,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3625,1.8,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3626,1.2,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3627,3.9,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3628,3.6,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3629,1.7,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3630,0.8,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3631,3.2,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3632,6.7,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3633,2.7,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3634,4.1,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyrosine,oct_1.0,204,3635,2.8,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3636,1.2,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3637,10.5,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3638,8.5,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3639,2,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3641,9.7,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3642,9.7,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3643,6.6,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3644,2.4,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3645,3.7,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3646,14.6,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3647,13.9,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3648,3.3,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3650,4.5,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3651,3.1,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3652,4.4,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39,Tyrosine,oct_1.0,205,3653,3.1,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3654,3.9,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3656,4.4,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3657,1.8,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3658,3.5,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3659,3.1,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3660,6.6,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3661,1.2,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3662,1.2,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3663,2.3,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3664,2.5,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3665,1.8,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3666,1.7,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3668,3.4,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3669,1.6,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3670,2.2,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3671,18,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3672,1.6,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,206,3673,8.7,NA,NA,non-paralyzed,0,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3674,0.8,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3675,1.4,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3676,7.6,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3677,1.8,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3678,3.3,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3679,9.8,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3680,1.3,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3681,10.1,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3682,1.1,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3683,1.3,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3684,1.8,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3685,3.2,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3686,0.8,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3687,1.6,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3688,1.8,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3689,3.2,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3690,3.8,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3691,4.2,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3692,2.4,NA,NA,non-paralyzed,4,raw
2019_04_27,N2,OP50,Tyr+TA,oct_1.0,207,3693,1.3,NA,NA,non-paralyzed,4,raw
